"","name","is.nbreak","is.tfirstneg","is.tfirstneg.pknown","is.tfirstneg.pknown.offs","is.tfirstneg.offs","is.tfirstneg.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"358","ratio_quantity.M87023",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","ratio_quantity.M87024",2,27,27,NA,NA,54,-0.0420103661163565,-0.0491141246769382,0.549279252826093,0.865017863781479,0.100190758075059,0.76482710570642,0.884174926010118
"360","ratio_quantity.M87025",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","ratio_quantity.M87027",3,51,51,51,51,51,-0.28806203239631,-0.407597105049034,0.717928970579464,0.99479431490763,0.192313723648565,0.802480591259065,0.806679912855733
"362","ratio_quantity.M87028",2,52,52,52,52,52,-0.171992326302246,-0.208452798370176,0.558507991544562,0.99708235937927,0.689132734832987,0.307949624546283,0.308850740011082
"363","ratio_quantity.M87030",1,41,41,41,41,41,-0.0342759185625634,-0.0363935643306399,0.52,0.976088549256348,0.119190585192263,0.856897964064086,0.877889577453736
"364","ratio_quantity.M87037",2,51,51,51,51,51,-0.415239739225197,-0.716968185371433,0.506964718643713,0.994400359874044,0.175330069665109,0.819070290208935,0.823682616438999
"365","ratio_quantity.M87041",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","ratio_quantity.M87602",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","ratio_quantity.M87605",2,42,42,NA,NA,42,-0.109315711769568,-0.126377619573858,0.516819700827054,0.974308359504015,0.128243771837309,0.846064587666706,0.868374554537751
"368","ratio_quantity.M87617",2,38,38,38,38,38,-0.157853557263504,-0.201969526413673,0.565151851091211,0.939424718351383,0.380801201649754,0.558623516701629,0.594644260246813
"369","ratio_quantity.M87618",2,51,51,51,51,51,-0.14954912515053,-0.177446441540576,0.505630148511883,0.992333707654164,0.400798073987275,0.591535633666889,0.596105553105975
"370","ratio_quantity.M87620",2,35,35,35,35,35,-0.0413835880166082,-0.0482184851546836,0.505867154499593,0.986598364674929,0.250333341661316,0.736265023013613,0.746266210623816
"371","ratio_quantity.M87638",2,50,50,50,50,50,-0.15371688201216,-0.183296766630202,0.663485149982577,0.992339869412048,0.0656159961425615,0.926723873269487,0.933877496848496
"372","ratio_quantity.M88001",2,36,36,36,36,36,-0.274404570880329,-0.453866112342745,0.679492050159216,0.878998223981945,0.0713226350886496,0.807675588893296,0.918859181801812
"373","ratio_quantity.M88002",2,37,37,37,37,37,-0.302282682048349,-0.502205098977945,0.568056517523811,0.904193500284832,0.372058628624498,0.532134871660334,0.588518797682913
"374","ratio_quantity.M88003",2,36,36,36,36,36,-0.0362110676338568,-0.0388978825476969,0.540074348671046,0.967137515608357,0.497799406770701,0.469338108837656,0.485285806064951
"375","ratio_quantity.M88004",2,37,37,37,37,37,-0.0369722712713553,-0.0441462725666768,0.522138158740179,0.947790229916117,0.168887218946403,0.778903010969714,0.821809495798084
